Thing ID,Date,Category,Sub-category,Name,Author,License
23695,2012-05-25T15:35:42,toys-and-games,toy-and-game-accessories,Ticket To Ride Locomotive Tray v1 ,princeofwands,Creative Commons - Attribution
23696,2012-06-04T11:27:42,hobby,robotics,Button Bot ,MakerBot,Creative Commons - Attribution
23721,2012-05-26T08:17:14,toys-and-games,games,two-player strategy board game  ,Hirte,GNU - GPL
23728,2012-05-26T12:36:31,gadgets,audio,Microphone Flag ,flummer,Creative Commons - Attribution - Share Alike
23729,2012-05-26T12:15:49,household,kitchen-and-dining,Right angle spoon ,siderits,Creative Commons - Attribution
23732,2012-05-26T13:52:48,toys-and-games,puzzles,Yet another Rubik&#039;s cube ,srepmub,Creative Commons - Attribution - Share Alike
23775,2012-08-23T08:55:44,3d-printing,3d-printer-extruders,3-way Quick-fit Extruder and Colour Blending Nozzle ,RichRap,Creative Commons - Attribution
23788,2012-05-27T16:48:41,hobby,robotics,modular parametric robot ,BonsaiBrain,Attribution - Non-Commercial - Share Alike
23791,2012-05-27T17:14:48,art,sculptures,Inseparable Cubes ,mrule,Attribution - Non-Commercial - Share Alike
23795,2012-05-27T17:47:02,toys-and-games,construction-toys,Constrained Symmetric Coupling Study ,mrule,Attribution - Non-Commercial - Share Alike
23801,2012-05-27T21:44:49,toys-and-games,construction-toys,Cubes that Snap Together ,mrule,Attribution - Non-Commercial - Share Alike
23834,2012-05-28T13:55:38,fashion,keychains,Northern Star Key Chain RIDDLE ,huemorgan,Creative Commons - Attribution - Share Alike
23906,2012-05-29T16:18:22,household,kitchen-and-dining,Print a Burger ,meirm,Creative Commons - Attribution
23936,2012-05-30T13:53:06,hobby,rc-vehicles,3in RC Plane Spinner ,odie_wan,Creative Commons - Attribution - Share Alike
23972,2012-06-03T04:28:31,models,creatures,Majestic Unicorn ,jenny,Creative Commons - Attribution - Non-Commercial
23999,2012-05-31T21:51:53,fashion,accessories,Airport Proof Belt Buckle ,thebluedirt,Creative Commons - Attribution - Share Alike
24013,2012-06-01T10:24:05,toys-and-games,games,Seej Starter Set ,zheng3,Creative Commons - Attribution - Share Alike
24032,2012-06-01T18:44:58,art,scans-and-replicas,Mask of Vishnu as Para Vasudeva ,met,Creative Commons - Attribution - Share Alike
24033,2012-06-01T15:51:42,art,scans-and-replicas,Standing Four-Armed Avalokiteshvara; the Bodhisattva of Infinite Compassion ,met,Creative Commons - Attribution - Share Alike
24034,2012-06-01T15:20:10,art,scans-and-replicas,Reclining Naiad ,met,Creative Commons - Attribution - Share Alike
24042,2012-06-01T17:14:08,art,scans-and-replicas,Marsyas ,met,Creative Commons - Attribution - Share Alike
24047,2012-06-01T20:04:45,art,scans-and-replicas,Guardian Lion; Northern Qi dynasty  ,met,Creative Commons - Attribution - Share Alike
24059,2012-06-01T20:32:37,art,scans-and-replicas,Guardian Lion ,met,Creative Commons - Attribution - Share Alike
24089,2012-06-02T11:02:25,art,scans-and-replicas,Nydia; the Blind Flower Girl of Pompeii ,met,Creative Commons - Attribution - Share Alike
24101,2012-06-02T13:07:27,art,scans-and-replicas,Head of a Bodhisattva ,met,Creative Commons - Attribution - Share Alike
24113,2012-06-02T14:11:46,art,scans-and-replicas,Ancient Venus sculpture ,ShapeShot,Creative Commons - Attribution - Share Alike
24114,2012-06-02T14:33:48,models,buildings-and-structures,World Bird Industrial Habitat ,MicahGanske,Creative Commons - Attribution - Non-Commercial
24124,2012-06-02T16:34:06,art,scans-and-replicas,Seated Bodhisattva Maitreya ,met,Creative Commons - Attribution - Share Alike
24143,2012-06-03T07:53:20,models,buildings-and-structures,Moon Dragon Castle ,fros1y,Creative Commons - Attribution - Share Alike
24152,2012-06-02T18:12:36,hobby,robotics,Tyree--the Smiling; Tail Wagging Robot by mrigs,,Creative Commons - Attribution - Share Alike
24155,2012-06-02T18:17:17,art,sculptures,The Brute ,megamanex,Creative Commons - Attribution - Non-Commercial
24158,2012-06-02T18:46:54,fashion,bracelets,BumpBangleDual ,BSchuler,Creative Commons - Attribution
24165,2012-06-02T19:47:10,art,scans-and-replicas,Marie-Am&eacute;lie; Queen of the French ,met,Creative Commons - Attribution - Share Alike
24188,2012-06-03T07:19:23,art,scans-and-replicas,Venus bust ,richgain,Creative Commons - Attribution
24190,2012-06-03T08:25:46,household,kitchen-and-dining,Two Cent Opener ,rdh824,Creative Commons - Attribution - Share Alike
24202,2012-06-03T13:25:54,household,bathroom,Hoof Trimmer ,LeoM,Creative Commons - Attribution
24228,2012-06-03T22:02:03,models,people,Durga Puppet ,anneyfresh,Creative Commons - Attribution
24255,2012-06-04T08:21:01,models,animals,Lucy the cat ,Mere,GNU - GPL
24259,2012-06-04T09:13:55,hobby,rc-vehicles,Full-size; fully printable tricopter ,fritzhu,Creative Commons - Attribution - Non-Commercial
24263,2012-06-04T10:23:37,art,scans-and-replicas,Venus Reclining on a Sea Monster with Cupid and a Putto ,CosmoWenman,Creative Commons - Attribution
24266,2012-06-04T11:35:09,toys-and-games,playsets,TheNewHobbyist Playset by TheNewHob,ist,Creative Commons - Attribution - Non-Commercial
24272,2012-06-06T10:33:59,toys-and-games,dice,Animated Digital Dice w/printable enclosures ,dnewman,Creative Commons - Attribution - Share Alike
24274,2012-06-04T17:11:31,art,math-art,Skeletal Cubes ,AuntDaisy,Creative Commons - Attribution - Share Alike
24282,2012-06-04T16:23:27,gadgets,,Hand Cranked Siren ,bfabry,Creative Commons - Attribution - Share Alike
24308,2012-06-04T19:21:49,gadgets,audio,A Dodecahedron Speaker for Desktop Printers ,seanmichaelragan,Creative Commons - Attribution
24335,2012-06-05T06:10:45,art,scans-and-replicas,Decimation Study - Met Heads ,scotta3d,Creative Commons - Attribution - Share Alike
24397,2012-06-06T00:26:17,learning,biology,PCR tube ,mroche,Creative Commons - Attribution - Share Alike
24404,2012-06-06T06:13:53,fashion,keychains,Motorcycle Keychain with Light ,Lochemage,Creative Commons - Attribution - Share Alike
24438,2012-06-06T14:14:10,hobby,diy,Ring Node ,BRNT,Creative Commons - Attribution - Share Alike
24442,2012-06-06T16:48:44,toys-and-games,mechanical-toys,Rolling Snail Toy ,txoof,Creative Commons - Attribution
24446,2012-06-06T17:03:04,art,scans-and-replicas,Sphinx of Hatshepsut ,OZAR,Creative Commons - Attribution - Share Alike
24450,2012-06-06T17:02:52,art,scans-and-replicas,Head and Shoulders of a Sphinx of Hatshepsut ,OZAR,Creative Commons - Attribution - Share Alike
24474,2012-06-06T22:58:47,household,office,Spiny 8-bit Tape Koopa ,RyGuy,Creative Commons - Attribution
24500,2012-06-07T12:03:50,models,animals,Flippy the Frog ,jbakutis,Creative Commons - Attribution - Non-Commercial
24501,2012-06-07T12:15:00,art,scans-and-replicas,Venus of Willendorf- Bakutis Style ,jbakutis,Creative Commons - Attribution - Non-Commercial
24508,2012-06-07T13:09:36,art,scans-and-replicas,Human-headed winged lion (lamassu) ,AminimalStudio,Creative Commons - Attribution
24549,2012-06-08T02:19:50,learning,biology,Topoisomerase I ,destroyer2012,Creative Commons - Attribution - Share Alike
24555,2012-06-08T07:03:25,hobby,robotics,MiniSky-Ball ,MAF,Creative Commons - Attribution
24566,2012-06-11T09:09:54,household,household-supplies,Push your pillbox ,Humanitec,Creative Commons - Attribution - Share Alike
24567,2012-06-08T09:33:03,household,organization,Skully the 8 Bit Organizer ,RyGuy,Creative Commons - Attribution
24606,2012-06-28T01:03:15,hobby,sports-and-outdoors,Pooper Scooper ,NLarson,Creative Commons - Attribution
24611,2012-06-11T18:41:16,hobby,electronics,Arduino Mini Pro Holder and Wire Manager ,Gronkle,Creative Commons - Attribution - Non-Commercial
24641,2012-06-09T14:41:25,models,props,16 Bit Plumber Mask ,RyGuy,Creative Commons - Attribution
24667,2012-06-09T22:49:06,household,kitchen-and-dining,Spaghetti measure ,myersjustinc,BSD License
24669,2012-06-09T23:03:52,household,organization,Mr. Piggy (and Mr. Piggy Mini) ,CodeCreations,Attribution - Non-Commercial - Share Alike
24670,2012-06-10T02:30:56,toys-and-games,games,GOLF-IN-MINIATURE : The Desktop 18 Hole Miniature Golf Course ,beekeeper,Creative Commons - Attribution - Share Alike
24675,2012-06-10T03:16:36,fashion,keychains,Working Micro Gear Heart Keychain ,CrazyJaw,Creative Commons - Attribution
24692,2012-06-10T23:29:07,models,vehicles,Toy Cruiser ,randofo,Attribution - Non-Commercial - Share Alike
24710,2012-06-10T17:57:18,art,math-art,ObjectFromCurves 0007 ,watz,Creative Commons - Attribution
24719,2012-06-11T10:54:40,toys-and-games,puzzles,Magic Coin Piercing Trick ,dnewman,Creative Commons - Attribution - Share Alike
24736,2012-06-11T06:15:53,models,creatures,Megabite One ,trobok,Creative Commons - Attribution - Share Alike
24750,2012-06-11T12:16:06,models,props,Mac Plus ,jherrm,Creative Commons - Attribution
24752,2012-06-14T15:10:54,art,scans-and-replicas,Marble Head of a Youth (A.D. 117-161) ,jbakutis,Creative Commons - Attribution - Non-Commercial
24787,2012-06-12T06:12:11,art,math-art,We Met Heads On ,Plummer-Fernandez,Creative Commons - Attribution - Share Alike
24844,2012-06-12T22:24:18,fashion,bracelets,Geometric Bracelet ,mikebattaglia,Creative Commons - Attribution - Share Alike
24856,2012-06-13T06:51:19,3d-printing,,Printcraft ,paulharter,BSD License
24888,2012-06-13T15:51:59,models,model-robots,RoboFamily ,roboBremen,Creative Commons - Attribution - Share Alike
24908,2012-06-14T11:27:17,toys-and-games,construction-toys,Robots ,Oblomobka,Creative Commons - Attribution - Share Alike
24942,2012-06-14T10:07:15,art,scans-and-replicas,Indonesian statue ,Didier3d,Creative Commons - Attribution - Share Alike
24996,2012-06-15T07:40:42,fashion,costume,Burgonet ,PrettySmallThings,Creative Commons - Attribution
24997,2012-06-14T23:31:17,art,scans-and-replicas,The Walking Man; by Auguste Rodin  ,CosmoWenman,Creative Commons - Attribution
24999,2012-06-15T01:08:43,household,organization,the Addalock ,Mr_MegaTronic,Creative Commons - Attribution
25031,2012-06-15T16:25:13,art,sculptures,Head Audio Glitch w. sml base ,tomburtonwood,Creative Commons - Attribution - Share Alike
25033,2012-06-15T17:19:10,models,,Baby Brownie Piggy Bank ,pmoews,Creative Commons - Attribution
25065,2012-06-16T12:49:18,art,interactive-art,Ducky Swimming - Voice enabled version ,eried,Creative Commons - Attribution
25080,2012-06-16T18:28:10,tools,tool-holders-and-boxes,Customizable Cuvette/Vial Rack ,Emanresu,Creative Commons - Attribution
25082,2012-06-16T18:47:09,fashion,jewelry,USA Terrain ,SocietyForPrintableGeography,Creative Commons - Attribution - Share Alike
25086,2012-06-16T18:59:40,art,scans-and-replicas,Marble Bust of a Priest ,fros1y,Creative Commons - Attribution - Share Alike
25145,2012-06-17T18:36:01,models,people,On Making Things Matter ,Moceri,Creative Commons - Attribution
25158,2012-06-18T00:31:51,toys-and-games,games,Carcassonne Tile Grids ,garyacrowellsr,Creative Commons - Attribution - Non-Commercial
25214,2012-06-18T20:03:59,models,animals,Dead Dino (aka Mass Graves of Coelophysis) ,PrettySmallThings,Creative Commons - Attribution
25217,2012-06-18T21:36:01,None,None,Shoe Lifts - For Shorter Folks or Young Kids at Amusement Parks ,CalmTom,Creative Commons - Attribution - Share Alike
25237,2012-06-19T02:01:30,hobby,automotive,Headrest Headphone Hook System ,RyGuy,Creative Commons - Attribution
25240,2012-06-19T02:49:02,gadgets,camera,Unibody Cheap DSLR Table Dolly ,brucethehoon,Creative Commons - Attribution - Share Alike
25255,2012-06-19T08:18:59,art,,Plaza del Castillo Kiosk of Pamplona ,Yamagata,Creative Commons - Attribution
25262,2012-06-19T12:08:00,art,sculptures,Crowd Sourced Abraham Lincoln ,AminimalStudio,Creative Commons - Attribution
25276,2012-09-06T09:31:29,art,sculptures,Sea Creatures! ,MakerBot,Creative Commons - Attribution
25278,2012-06-19T13:42:43,household,decor,rectangular vase ,multirap,Creative Commons - Attribution - Non-Commercial
25296,2013-01-20T03:12:08,learning,physics-and-astronomy,Mendocino Motor from MAKE vol. 31 ,MAKE,Creative Commons - Attribution
25319,2012-06-20T06:05:19,learning,physics-and-astronomy,Mars Surface Map ,tbuser,Creative Commons - Attribution - Share Alike
25344,2012-06-20T21:44:24,toys-and-games,,Magic Block Piercing Trick ,dnewman,Creative Commons - Attribution - Share Alike
25357,2012-06-20T16:28:25,hobby,sports-and-outdoors,Teal & Pintail Duck Whistle  ,rweaving,Creative Commons - Attribution
25374,2012-06-20T22:53:22,models,animals,Gomphotherium Foot ,PrettySmallThings,Creative Commons - Attribution
25404,2012-06-22T11:01:00,models,,Mount St. Helens Pre & Post ,jetty,Creative Commons - Attribution - Non-Commercial
25431,2012-06-23T11:02:58,hobby,music,The Hives necklace and guitar pick ,MakerBot,Creative Commons - Attribution
25477,2012-06-22T11:12:22,toys-and-games,puzzles,Modular Gyroid Puzzle ,emmett,Creative Commons - Attribution - Share Alike
25497,2012-06-22T16:54:05,toys-and-games,mechanical-toys,SpaceClaim Robot ,sldtech,Creative Commons - Attribution - Share Alike
25531,2012-06-23T13:20:06,hobby,robotics,Balancing robot with etched PCB shield ,JDD,Creative Commons - Attribution - Share Alike
25532,2012-06-23T13:25:11,toys-and-games,puzzles,24 Piece Burr Puzzle ,elexorien,Creative Commons - Attribution
25534,2012-06-23T13:08:28,household,household-supplies,Duck Billed Platyhook ,YouAreHereDesign,Attribution - Non-Commercial - No Derivatives
25551,2012-06-23T17:06:39,fashion,rings,Gem-in-Ring ,MakerBot,Creative Commons - Attribution
25557,2012-06-23T18:48:53,models,vehicles,Saturn V Rocket ,Zippityboomba,Creative Commons - Attribution - Share Alike
25560,2012-08-15T13:41:13,hobby,music,USB Xylophone ,Benjamin,GNU - GPL
25570,2012-06-24T01:03:53,models,props,Geordi Laforge Visor ,DrewSmith007,Creative Commons - Attribution - Share Alike
25584,2012-06-24T09:59:10,art,sculptures,Mask from Borneo ,mizliz,Creative Commons - Attribution
25624,2012-06-25T00:17:19,models,,Working Oscillating Steam Engine MKI ,cbabbage,Creative Commons - Attribution
25644,2012-06-25T09:06:02,art,scans-and-replicas,Two Rabbits ,pmoews,Creative Commons - Attribution
25680,2012-06-25T18:42:13,toys-and-games,construction-toys,Lynx Building Toy ,OSTycoon,Creative Commons - Attribution
25779,2012-06-27T00:05:09,models,animals,Sue: The Model T. Rex ,Moceri,Creative Commons - Attribution - Non-Commercial
25813,2012-07-09T14:48:40,household,bathroom,A Tongue Scraper - Use Your Maker To Cure Bad Breath ,CalmTom,Creative Commons - Attribution - Share Alike
25832,2012-06-27T14:19:35,art,scans-and-replicas,Lion; Art Institute of Chicago ,tomburtonwood,Creative Commons - Attribution - Share Alike
25837,2012-06-27T16:43:52,hobby,music,Heavy Rotation 45 rpm adapter ,HeavyRotation,Creative Commons - Attribution
25839,2012-06-27T17:53:06,gadgets,tablet,iPad Backseat Cinema ,hein0170,Creative Commons - Attribution - Non-Commercial
25871,2012-06-28T09:17:42,art,scans-and-replicas,Mounted T-Rex Head Trophy by TheNewHob,ist,Creative Commons - Attribution - Non-Commercial
25872,2012-06-28T09:38:15,gadgets,computer,Modular hollow universal joint for cable management ,sirmakesalot,Attribution - Non-Commercial - Share Alike
25879,2012-06-28T11:33:01,models,vehicles,Tron Recognizer ,MegaMan,Creative Commons - Attribution - Share Alike
25882,2012-07-10T15:28:31,hobby,rc-vehicles,5/16 (8mm) Rod Based MultiWii Quadcopter ,Zarquon,Attribution - Non-Commercial - Share Alike
25890,2012-06-28T16:34:11,art,sculptures,Dendrite #1 ,nervoussystem,Attribution - Non-Commercial - Share Alike
25897,2012-06-28T16:53:52,art,scans-and-replicas,Donut with Sprinkles ,tomburtonwood,Creative Commons - Attribution - Share Alike
25902,2012-06-28T18:34:17,learning,physics-and-astronomy,DAVLL Solenoid Holder ,noahtholte,Attribution - Non-Commercial - Share Alike
25925,2012-06-29T10:39:18,fashion,bracelets,Rivulet Bangle ,nervoussystem,Attribution - Non-Commercial - No Derivatives
25983,2012-06-29T23:23:48,models,creatures,Master Control Program ,RyGuy,Creative Commons - Attribution
26001,2012-06-30T13:07:08,toys-and-games,toy-and-game-accessories,Parametric Rocket Fin Alignment Guide / Jig ,CodeCreations,Attribution - Non-Commercial - Share Alike
26025,2012-07-02T12:26:54,tools,hand-tools,Resistor lead forming tool ,dnewman,Creative Commons - Attribution - Share Alike
26027,2012-06-30T22:09:29,models,props,Full Scale Portal Gun ,pleppik,Creative Commons - Attribution - No Derivatives
26032,2012-07-01T00:05:11,models,buildings-and-structures,The United States Capitol Building ,approx,Creative Commons - Attribution
26059,2012-07-01T14:38:02,models,animals,Om Nom The Chompy Dinosoar ,doommeister,Creative Commons - Attribution
26125,2012-07-02T14:38:14,gadgets,computer,Modular hollow universal joint for cable management accessories pack ,sirmakesalot,Attribution - Non-Commercial - Share Alike
26152,2012-07-02T22:17:57,hobby,rc-vehicles,Mk3 Hercules Quadcopter ,Steinbex,GNU - GPL
26163,2012-07-03T08:25:33,models,vehicles,Rocket Retro 004 ,cerberus333,Creative Commons - Attribution - Non-Commercial
26166,2012-07-03T03:03:56,toys-and-games,mechanical-toys, ELECTRIC SKATE ,FABYUCO,Creative Commons - Attribution
26178,2012-07-03T13:07:37,learning,engineering,High Velocity Beverage Delivery Harness ,IWorkInPixels,Creative Commons - Attribution
26212,2012-07-04T13:30:54,toys-and-games,mechanical-toys,Zheng3 Firecracker Cannon ,zheng3,Creative Commons - Attribution - Share Alike
26227,2012-07-04T06:08:28,household,decor,Binary Roots ,virtox,Attribution - Non-Commercial - No Derivatives
26244,2012-07-04T13:38:13,models,buildings-and-structures,Two-Story Spec House ,pwc-phil,Creative Commons - Attribution
